,red_fighter_name,blue_fighter_name,method,round,time,bout_type,bonus,red_fighter_KD,blue_fighter_KD,red_fighter_sig_str_pct,blue_fighter_sig_str_pct,red_fighter_TD_pct,blue_fighter_TD_pct,red_fighter_sub_att,blue_fighter_sub_att,red_fighter_rev,blue_fighter_rev,red_fighter_ctrl,blue_fighter_ctrl,red_fighter_sig_str_head_pct,blue_fighter_sig_str_head_pct,red_fighter_sig_str_body_pct,blue_fighter_sig_str_body_pct,red_fighter_sig_str_leg_pct,blue_fighter_sig_str_leg_pct,red_fighter_sig_str_distance_pct,blue_fighter_sig_str_distance_pct,red_fighter_sig_str_clinch_pct,blue_fighter_sig_str_clinch_pct,red_fighter_sig_str_ground_pct,blue_fighter_sig_str_ground_pct,red_wins,red_losses,red_draws,red_height_cm,red_weight_in_kg,red_significant_strikes_landed_per_minute,red_significant_striking_accuracy,red_significant_strikes_absorbed_per_minute,red_significant_strike_defence,red_average_takedowns_landed_per_15_minutes,red_takedown_accuracy,red_takedown_defense,red_average_submissions_attempted_per_15_minutes,blue_wins,blue_losses,blue_draws,blue_height_cm,blue_significant_strikes_landed_per_minute,blue_significant_striking_accuracy,blue_significant_strikes_absorbed_per_minute,blue_significant_strike_defence,blue_average_takedowns_landed_per_15_minutes,blue_takedown_accuracy,blue_takedown_defense,blue_average_submissions_attempted_per_15_minutes,who_wins,red_fighter_sig_str_landed,blue_fighter_sig_str_landed,red_fighter_total_str_landed,blue_fighter_total_str_landed,red_fighter_TD_landed,red_fighter_TD_attempted,blue_fighter_TD_landed,blue_fighter_TD_attempted,red_fighter_sig_str_body_landed,blue_fighter_sig_str_body_landed,red_fighter_sig_str_leg_landed,blue_fighter_sig_str_leg_landed,red_fighter_sig_str_clinch_landed,blue_fighter_sig_str_clinch_landed,red_fighter_sig_str_ground_landed,blue_fighter_sig_str_ground_landed,red_fighter_age,blue_fighter_age,blue_fighter_stats_missing,red_fighter_stats_missing
1205,63,576,3,5,300,6,2,0,0,38.0,58.0,12.0,28.0,0,0,0,0,99.0,298,45.0,83,41.0,11.0,13.0,4.0,92.0,90.0,3,4,4,4.0,21.0,3.0,0.0,170.18,70.31,3.85,48.0,1.91,54.0,3.4,36.0,75.0,0.0,23.0,2.0,0.0,177.8,2.97,50.0,3.17,60.0,4.36,30.0,90.0,0.2,0,95.0,81.0,110.0,108.0,1,8,2.5,10,33,9,13.0,4.0,3,4,4,4.0,28.0,34.0,0,0
1206,573,757,5,2,298,28,3,0,0,50.0,52.0,0.0,100.0,0,0,0,0,7.0,413,54.0,89,18.0,10.0,27.0,0.0,72.0,28.5,0,0,27,27.5,28.0,12.0,0.0,190.5,77.11,3.45,46.0,2.4,53.0,2.22,40.0,55.0,0.3,17.0,0.0,0.0,185.42,4.45,59.0,2.61,53.0,1.49,33.0,100.0,1.5,0,11.0,19.0,21.0,56.0,0,0,2.0,2,2,2,3.0,0.0,0,0,3,8.125,37.0,30.0,0,0
1207,386,11,4,2,184,4,3,0,0,61.0,65.0,75.0,0.0,0,0,0,0,189.0,103,64.0,69,26.0,16.0,9.0,14.0,52.0,46.0,4,22,42,27.5,15.0,7.0,0.0,193.04,117.92999999999999,4.54,48.0,4.81,41.0,0.99,33.0,46.0,0.2,8.0,3.0,0.0,190.5,5.36,58.0,4.82,46.0,0.0,0.0,62.0,0.0,1,42.0,49.0,102.0,56.0,3,4,0.0,0,11,8,4.0,7.0,2,11,15,8.125,35.0,36.0,0,0
1208,724,169,5,1,185,6,3,0,0,75.0,40.0,50.0,0.0,0,0,0,0,154.0,0,66.0,50,0.0,50.0,33.0,0.0,66.0,100.0,33,0,0,0.0,17.0,7.0,0.0,175.26,70.31,2.47,39.0,4.4,54.0,1.53,40.0,56.0,1.3,20.0,11.0,0.0,177.8,2.98,42.0,2.95,51.0,2.93,37.0,52.0,0.4,1,3.0,2.0,7.0,13.0,1,2,0.0,0,0,1,1.0,0.0,1,0,0,0.0,29.0,35.0,0,0
1209,570,819,3,3,300,0,0,0,0,13.0,74.0,0.0,75.0,0,0,0,0,0.0,413,50.0,81,50.0,13.0,0.0,5.0,100.0,28.5,0,0,0,27.5,15.0,3.0,0.0,177.8,56.7,2.33,48.0,4.29,40.0,0.87,75.0,78.0,0.3,16.0,0.0,0.0,172.72,4.85,67.0,0.73,72.625,4.28,45.0,100.0,0.9,0,2.0,74.0,46.0,128.0,0,0,2.5,4,1,10,0.0,4.0,0,0,0,8.125,33.0,29.0,0,0
1210,139,717,3,3,300,7,0,0,0,62.0,59.0,0.0,0.0,0,0,0,0,35.0,125,73.0,74,26.0,6.0,0.0,18.0,95.0,96.0,1,3,2,0.0,30.0,10.0,0.0,177.8,83.91,5.36,50.0,6.3,54.0,0.0,0.0,92.0,0.0,9.0,2.0,0.0,182.88,3.36,54.0,4.84,48.0,3.7,26.0,100.0,1.4,1,109.0,86.0,128.0,90.0,0,0,0.0,10,29,6,0.0,16.0,2,3,3,0.0,37.0,35.0,0,0
1211,119,774,4,1,75,5,0,0,0,78.0,75.0,0.0,0.0,0,0,0,0,4.0,0,60.0,0,20.0,0.0,20.0,57.5,80.0,100.0,0,0,20,0.0,10.0,1.0,0.0,193.04,92.99,7.29,59.0,3.59,52.0,0.95,75.0,75.0,0.3,6.0,4.0,0.0,182.88,5.57,52.0,4.11,54.0,0.76,57.0,64.0,0.0,1,15.0,3.0,15.0,3.0,0,0,0.0,0,3,0,3.0,3.0,0,0,3,0.0,34.0,30.0,0,0
1212,692,797,3,3,300,2,0,0,0,59.0,42.0,50.0,50.0,0,0,0,0,452.0,174,87.0,71,2.0,21.0,10.0,7.0,68.0,85.0,4,7,27,7.0,33.5,11.0,0.0,172.72,65.77,2.28,45.0,2.94,50.0,2.9,33.0,40.0,0.0,17.0,11.0,0.0,175.26,3.37,44.0,2.89,49.0,3.41,57.0,36.0,1.3,1,47.0,42.0,86.0,58.0,3,6,1.0,2,1,9,5.0,3.0,2,3,13,3.0,30.0,34.0,0,0
1213,629,750,3,3,300,0,0,0,0,44.0,53.0,25.0,15.0,0,0,0,0,13.0,275,80.0,82,15.0,11.0,3.0,5.0,98.0,97.0,1,1,0,1.0,21.0,5.0,0.0,172.72,61.23,4.14,42.0,5.01,48.0,0.65,23.0,77.0,0.2,19.0,5.0,0.0,167.64,3.01,43.0,2.97,61.0,3.63,31.0,68.0,0.0,0,63.0,68.0,63.0,82.0,1,4,2.0,10,10,8,2.0,4.0,1,1,0,1.0,29.0,35.0,0,0
1214,391,177,4,1,68,3,0,0,0,63.0,76.0,0.0,0.0,0,0,0,0,0.0,26,57.0,91,14.0,8.0,28.0,0.0,71.0,34.0,28,4,0,27.5,9.0,6.0,0.0,165.1,61.23,1.88,39.0,3.02,40.0,1.55,25.0,25.0,2.0,16.0,4.0,0.0,170.18,3.13,49.0,2.94,52.0,4.55625,50.0,80.0,0.4,0,7.0,23.0,7.0,34.0,0,2,0.0,0,1,2,2.0,0.0,2,1,0,8.125,28.0,33.0,0,0
1215,100,561,5,1,147,0,0,0,0,66.0,35.0,0.0,100.0,0,0,0,0,0.0,88,50.0,50,0.0,16.0,50.0,33.0,100.0,66.0,0,0,0,27.5,24.0,14.0,0.0,167.64,61.23,3.36,41.0,4.61,54.0,1.79,42.0,60.0,0.7,13.0,2.0,0.0,175.26,5.32,51.0,4.2,53.0,2.72,50.0,56.0,1.3,0,2.0,6.0,2.0,6.0,0,0,2.0,2,0,1,1.0,2.0,0,0,0,2.0,38.0,31.0,0,0
1216,754,402,2,3,300,32,0,0,0,47.0,46.0,14.0,0.0,0,0,0,0,254.0,11,51.0,79,37.0,12.0,10.0,8.0,60.0,93.0,35,6,0,0.0,10.0,5.0,0.0,157.48,52.16,3.44,43.0,5.06,43.0,0.49,13.0,30.0,0.7,11.0,10.0,0.0,160.02,2.97,43.0,4.23,52.0,1.02,36.0,90.0,0.3,1,66.0,62.0,71.0,81.0,1,7,0.0,1,25,8,7.0,5.0,15,4,0,0.0,36.0,39.0,0,0
1217,111,437,2,5,300,2,2,0,0,34.0,32.0,0.0,0.0,0,0,0,0,0.0,4,87.0,68,11.0,24.0,0.0,7.0,100.0,99.0,0,0,0,0.0,23.0,7.0,0.0,180.34,65.77,5.12,39.0,6.8149999999999995,54.0,0.42,29.0,91.0,0.1,18.0,4.0,0.0,167.64,4.07,36.0,4.66,61.0,0.92,37.0,46.0,0.1,0,130.0,107.0,131.0,107.0,0,0,0.0,4,15,26,1.0,8.0,0,1,0,0.0,36.0,39.0,0,0
1218,729,485,5,2,88,28,3,0,0,45.0,40.0,40.0,0.0,0,0,0,0,90.0,9,38.0,72,52.0,8.0,9.0,19.0,95.0,91.0,4,8,0,0.0,33.0,15.0,0.0,187.96,77.11,5.1,49.0,3.65,60.0,1.16,42.0,65.0,0.2,25.0,10.0,0.0,190.5,4.39,49.0,3.22,51.0,0.78,38.0,53.0,0.5,0,21.0,36.0,25.0,53.0,2,5,0.0,1,11,3,2.0,7.0,1,3,0,0.0,40.0,32.0,0,0
1219,362,14,6,2,300,7,3,0,0,25.0,20.0,0.0,22.0,0,0,0,0,22.0,108,55.0,30,40.0,30.0,3.0,40.0,85.0,90.0,11,10,3,0.0,17.0,6.0,0.0,177.8,77.11,3.87,33.0,3.31,57.0,1.51,36.0,65.0,0.0,16.0,5.0,0.0,180.34,2.99,40.0,3.01,59.0,1.97,29.0,66.0,0.6,1,27.0,10.0,30.0,17.0,0,0,2.0,9,11,3,1.0,4.0,3,1,1,0.0,30.0,36.0,0,0
1220,177,316,2,3,300,6,0,0,0,41.0,41.0,0.0,14.0,0,0,0,0,46.0,39,79.0,37,17.0,35.0,2.0,26.0,96.0,82.0,3,16,0,1.0,24.0,3.0,0.0,177.8,70.31,3.36,42.0,2.44,61.0,1.0,28.0,70.0,0.0,12.0,4.0,0.0,180.34,4.62,45.0,4.53,56.0,0.69,18.0,75.0,0.0,1,79.0,78.0,83.0,80.0,0,6,1.0,7,14,28,2.0,21.0,3,13,0,1.0,33.0,33.0,0,0
1221,396,314,4,1,198,7,3,0,0,30.0,68.0,0.0,0.0,0,0,0,0,0.0,52,61.0,93,0.0,6.0,38.0,0.0,100.0,67.0,0,6,0,26.0,9.0,4.0,0.0,187.96,83.91,4.86,44.0,4.99,51.0,0.0,0.0,53.0,2.0,14.0,5.0,0.0,190.5,5.99,55.0,5.67,51.0,2.4,50.0,100.0,0.5,0,13.0,49.0,13.0,50.0,0,0,0.0,0,0,3,5.0,0.0,0,3,0,8.125,34.0,32.0,0,0
1222,6,805,4,1,229,0,3,0,0,52.0,40.0,0.0,0.0,0,0,0,0,4.0,2,82.0,60,17.0,30.0,0.0,10.0,82.0,100.0,2,0,14,0.0,16.0,5.0,0.0,170.18,61.23,6.15,39.0,5.73,57.0,0.0,0.0,100.0,0.0,8.0,3.0,0.0,175.26,5.55,47.0,4.85,45.0,0.0,0.0,52.0,1.4,1,35.0,20.0,36.0,21.0,0,0,0.0,0,6,6,0.0,2.0,1,0,5,0.0,31.0,38.0,0,0
1223,337,637,3,3,300,31,0,0,0,30.0,51.0,0.0,66.0,0,0,0,0,217.0,67,38.0,57,58.0,18.0,3.0,23.0,87.0,88.0,12,1,0,10.0,9.0,3.0,0.0,170.18,56.7,3.54,40.0,4.41,51.0,2.17,37.0,80.0,0.0,16.0,5.0,0.0,162.56,5.2,48.0,2.23,65.0,0.68,33.0,92.0,0.0,0,31.0,96.0,40.0,120.0,0,6,2.0,3,18,18,1.0,23.0,4,1,0,8.125,35.0,27.0,0,0
1224,168,386,4,1,94,28,3,0,0,37.0,43.0,0.0,0.0,0,0,0,0,0.0,2,3.5,100,58.5,0.0,33.0,0.0,100.0,71.0,0,0,0,27.5,22.0,12.0,0.0,180.34,77.11,4.63,37.0,3.68,60.0,1.89,25.0,69.0,0.4,12.0,3.0,0.0,175.26,2.52,45.0,1.14,47.0,3.89,43.0,100.0,1.2,0,3.0,7.0,3.0,7.0,0,0,0.0,0,2,0,1.0,0.0,0,0,0,2.0,40.0,38.0,0,0
1225,634,214,4,1,72,2,3,0,0,28.0,33.0,0.0,0.0,0,0,0,0,1.0,0,75.0,66,25.0,0.0,0.0,33.0,100.0,100.0,0,0,0,0.0,16.0,5.0,0.0,175.26,65.77,3.21,37.0,3.78,57.0,2.79,59.0,72.0,0.7,11.0,5.0,0.0,172.72,2.86,38.0,3.83,50.0,1.95,60.0,87.0,0.0,1,4.0,3.0,4.0,3.0,0,0,0.0,0,1,0,0.0,1.0,0,0,0,0.0,29.0,37.0,0,0
1226,494,309,2,3,300,32,0,0,0,32.0,55.0,50.0,66.0,0,0,0,0,95.0,49,68.0,71,12.0,10.0,18.0,18.0,97.0,93.0,2,6,0,0.0,13.0,7.0,0.0,167.64,52.16,5.03,38.0,5.76,44.0,0.95,44.0,47.0,0.0,6.0,5.0,0.0,165.1,4.89,53.0,3.77,66.0,0.74,37.0,65.0,0.5,1,96.0,105.0,99.0,116.0,2,4,2.0,3,12,11,18.0,19.0,2,7,0,0.0,28.0,29.0,0,0
1227,231,181,4,1,59,0,3,0,0,42.0,71.0,0.0,0.0,0,0,0,0,0.0,7,33.0,85,58.5,11.0,0.0,3.0,100.0,33.0,0,35,0,22.0,24.0,15.5,0.0,170.18,61.23,3.4,29.0,3.76,68.0,0.34,33.0,86.0,0.1,21.0,6.0,0.0,167.64,4.39,47.0,3.63,62.0,2.34,39.0,76.0,0.0,0,3.0,27.0,3.0,32.0,0,0,0.0,0,2,3,0.0,1.0,0,12,0,6.0,40.0,35.0,0,0
1228,606,235,4,2,265,7,3,0,0,67.0,28.0,33.0,0.0,0,0,0,0,47.0,0,83.0,75,14.0,12.0,1.0,12.0,75.0,90.0,11,9,12,0.0,12.0,5.0,0.0,182.88,83.91,5.55,59.0,3.7,55.0,2.28,36.0,100.0,0.2,7.0,3.0,0.0,167.64,4.55,44.0,6.21,46.0,4.28,52.0,40.0,0.0,1,118.0,32.0,126.0,34.0,1,3,0.0,0,17,4,2.0,4.0,14,3,15,0.0,36.0,35.0,0,0
1229,650,499,4,1,73,7,3,0,0,53.0,44.0,0.0,0.0,0,0,0,0,36.0,0,100.0,25,0.0,25.0,0.0,50.0,12.5,100.0,35,0,50,0.0,12.0,2.0,0.0,187.96,83.91,3.02,44.0,3.01,55.0,1.72,50.0,33.0,1.7,11.0,4.0,0.0,190.5,3.22,52.0,2.94,42.0,2.12,25.0,82.0,1.7499999999999998,1,8.0,4.0,10.0,5.0,0,0,0.0,0,0,1,0.0,2.0,3,0,5,0.0,36.0,31.0,0,0
1230,276,403,5,5,272,20,1,0,0,68.0,58.0,29.0,0.0,0,0,0,0,527.5,269,88.0,88,10.0,10.0,0.0,1.0,40.0,63.0,5,6,50,27.5,33.0,9.0,0.0,187.96,92.99,3.73,49.0,4.43,51.0,2.11,33.0,60.0,0.9,29.0,4.0,0.0,190.5,5.31,55.0,5.17,40.0,0.61,50.0,68.0,0.3,0,111.0,120.0,159.0,157.0,5,10,0.0,0,12,12,1.0,2.0,6,8,15,8.125,43.5,32.0,0,0
1231,752,777,2,5,300,26,1,0,0,55.0,53.0,60.0,100.0,0,0,0,0,255.0,413,59.0,32,15.0,20.0,24.0,47.0,84.0,81.0,9,7,6,10.0,23.0,4.0,0.0,165.1,56.7,3.28,52.0,2.11,62.0,2.56,63.0,71.0,0.4,19.0,3.0,0.0,167.64,3.39,48.0,2.64,58.0,2.0,76.0,86.0,1.1,1,77.0,55.0,199.5,128.0,3,5,2.5,3,12,11,19.0,23.5,7,4,5,6.0,36.0,31.0,0,0
1232,797,406,4,2,148,32,3,0,0,67.0,50.0,50.0,0.0,0,0,0,0,169.0,0,75.0,46,17.0,20.0,7.0,32.0,42.0,90.0,7,9,50,0.0,24.0,3.0,0.0,162.56,52.16,5.94,51.0,3.44,53.0,2.29,42.0,66.0,0.4,16.0,5.0,0.0,167.64,6.28,48.0,3.25,62.0,0.27,62.0,80.0,0.1,1,69.0,43.0,94.0,44.0,3,6,0.0,0,12,9,5.0,14.0,5,4,15,0.0,35.0,37.0,0,0
1233,45,359,4,2,144,28,3,0,0,35.0,52.0,0.0,0.0,0,0,0,0,0.0,0,72.0,74,5.0,8.0,22.0,17.0,100.0,93.0,0,2,0,4.0,16.0,8.0,0.0,182.88,77.11,3.3,41.0,6.26,45.0,0.25,87.5,66.0,0.0,19.0,7.0,0.0,180.34,3.3,45.0,2.56,60.0,1.59,40.0,62.0,0.6,0,18.0,47.0,19.0,47.0,0,0,0.0,0,1,4,4.0,8.0,0,1,0,2.0,30.0,30.0,0,0
1234,311,692,4,1,152,28,3,0,0,50.0,29.0,0.0,50.0,0,0,0,0,3.0,25,61.0,85,38.0,14.0,0.0,0.0,61.0,100.0,16,0,22,0.0,16.0,2.0,0.0,180.34,77.11,7.2,53.0,4.83,67.0,0.27,20.0,82.0,0.3,20.0,6.0,0.0,177.8,2.53,45.0,2.14,65.0,2.37,29.0,66.0,0.7,1,18.0,7.0,18.0,7.0,0,0,1.0,2,7,1,0.0,0.0,3,0,4,0.0,28.0,37.0,0,0
1235,681,436,2,3,300,2,0,0,0,28.0,45.0,50.0,0.0,0,0,0,0,150.0,58,63.0,78,13.0,13.0,23.0,7.0,84.0,78.0,8,11,6,9.0,11.0,6.0,0.0,182.88,65.77,3.48,38.0,3.02,47.0,0.87,54.0,69.0,0.0,11.0,2.0,0.0,177.8,2.68,42.0,3.29,56.0,0.0,0.0,72.0,0.4,0,46.0,51.0,64.0,69.0,1,2,0.0,0,6,7,11.0,4.0,4,6,3,5.0,32.0,30.0,0,0
1236,476,768,4,1,74,6,3,0,0,70.0,36.0,0.0,0.0,0,0,0,0,0.0,35,85.0,100,14.0,0.0,0.0,0.0,100.0,57.0,0,0,0,27.5,9.0,3.0,0.0,182.88,70.31,2.91,27.0,4.86,49.0,0.0,0.0,45.0,0.0,14.0,5.0,0.0,182.88,4.85,56.0,2.61,46.0,1.51,44.0,94.0,0.4,1,7.0,7.0,7.0,9.0,0,0,0.0,0,1,0,0.0,0.0,0,0,0,3.0,25.0,32.0,0,0
1237,99,351,3,3,300,7,0,0,0,60.0,60.0,100.0,50.0,0,0,0,0,204.0,413,80.0,87,4.0,9.0,15.0,3.0,62.0,87.0,0,3,37,9.0,23.0,5.0,0.0,187.96,83.91,3.87,54.0,3.6,46.0,1.36,47.0,58.0,1.7,7.0,3.0,0.0,175.26,3.89,56.0,2.49,50.0,4.55625,44.0,5.0,0.5,1,45.0,33.0,89.0,66.0,2,2,2.5,10,2,3,7.0,1.0,0,1,15,3.0,29.0,29.0,0,0
1238,444,87,3,3,300,0,0,0,0,64.0,38.0,0.0,0.0,0,0,0,0,0.0,3,82.0,62,2.0,17.0,16.0,20.0,99.0,94.0,1,4,0,0.0,19.0,10.0,0.0,175.26,61.23,3.35,48.0,3.33,55.0,1.87,57.0,68.0,0.8,12.0,5.0,0.0,170.18,5.38,36.0,4.21,47.0,0.52,50.0,62.0,0.0,1,100.0,109.0,100.0,110.0,0,2,0.0,1,2,19,16.0,22.0,1,5,0,1.0,37.0,35.0,0,0
1239,453,760,4,1,82,32,3,0,0,23.0,66.0,0.0,0.0,0,0,0,0,9.0,0,100.0,100,0.0,0.0,0.0,0.0,100.0,75.0,0,25,0,0.0,19.0,7.0,0.0,165.1,56.7,1.93,40.0,4.48,35.5,4.68625,60.0,12.5,0.8,11.0,5.0,0.0,160.02,4.26,32.0,4.04,61.0,0.0,0.0,30.0,0.0,0,4.0,8.0,4.0,10.0,0,2,0.0,0,0,0,0.0,0.0,0,2,0,0.0,28.0,40.0,0,0
1240,620,434,3,3,300,30,0,0,0,57.0,61.0,9.0,0.0,0,0,0,0,62.0,52,36.0,13,31.0,39.0,31.0,46.0,69.0,92.0,30,7,0,0.0,6.0,5.0,0.0,170.18,61.23,3.87,57.0,6.8149999999999995,46.0,1.81,19.0,100.0,0.0,13.0,5.0,0.0,172.72,4.71,52.0,3.36,50.0,1.0,33.0,64.0,0.3,0,63.0,137.375,65.0,175.0,1,10,0.0,3,20,32,20.0,23.5,15,12,0,0.0,36.0,29.0,0,0
1241,30,356,4,1,132,4,0,0,0,56.0,33.0,0.0,0.0,0,0,0,0,0.0,0,47.0,50,23.0,0.0,28.0,50.0,100.0,100.0,0,0,0,0.0,33.5,10.0,0.0,200.66,113.4,5.1,57.0,3.0,54.0,0.49,63.0,73.0,0.2,13.0,5.0,0.0,187.96,2.81,45.0,3.15,45.0,0.0,0.0,73.0,0.0,1,21.0,6.0,21.0,6.0,0,0,0.0,0,5,0,6.0,3.0,0,0,0,0.0,36.0,36.0,0,0
1242,181,629,3,3,300,2,0,0,0,39.0,52.0,0.0,56.0,0,0,0,0,10.0,407,59.0,73,33.0,17.0,7.0,8.0,90.0,75.0,2,2,7,22.0,17.0,7.0,0.0,170.18,65.77,3.76,45.0,3.53,57.0,1.07,26.0,58.0,0.3,17.0,0.0,0.0,170.18,4.57,49.0,2.74,61.0,4.55625,50.0,71.0,0.3,0,42.0,68.0,47.0,144.0,0,0,2.5,10,14,12,3.0,6.0,1,2,3,8.125,33.0,30.0,0,0
1243,532,528,4,3,55,2,2,0,0,50.0,49.0,0.0,0.0,0,0,0,0,103.0,133,54.0,42,38.0,21.0,6.0,36.0,83.0,72.0,3,0,12,27.5,11.0,3.0,0.0,180.34,65.77,3.63,53.0,4.4,50.0,0.36,66.0,72.0,0.5,14.0,2.0,0.0,180.34,5.29,47.0,5.29,45.0,0.0,0.0,40.0,0.0,0,31.0,75.0,42.0,94.0,0,0,0.0,0,12,16,2.0,23.5,1,0,4,8.125,33.0,33.0,0,0
1244,412,678,5,1,295,31,3,0,0,25.0,73.0,100.0,0.0,0,0,0,0,47.0,0,52.0,52,29.0,31.0,17.0,15.0,70.0,100.0,0,0,29,0.0,17.0,4.0,0.0,165.1,56.7,3.37,35.0,3.37,50.0,2.45,60.0,12.5,2.0,8.0,5.0,0.0,172.72,2.9,58.0,2.8,54.0,0.85,57.0,76.0,0.0,1,17.0,19.0,23.0,19.0,1,1,0.0,0,5,6,3.0,3.0,0,0,5,0.0,31.0,36.0,0,0
1245,588,865,4,1,61,3,3,0,0,46.0,53.0,0.0,0.0,0,0,0,0,3.0,0,100.0,71,0.0,14.0,0.0,14.0,14.0,100.0,0,0,50,0.0,12.0,6.0,0.0,170.18,56.7,3.74,39.0,4.41,45.0,1.37,27.0,68.0,0.3,4.0,4.0,0.0,165.1,3.65,40.0,3.04,64.0,0.0,0.0,100.0,0.5,1,7.0,7.0,7.0,7.0,0,0,0.0,0,0,1,0.0,1.0,0,0,6,0.0,33.0,32.0,0,0
1246,39,76,4,1,280,5,0,0,0,85.0,18.0,66.0,0.0,0,0,0,0,259.0,0,94.0,50,5.0,50.0,0.0,0.0,15.0,100.0,0,0,50,0.0,14.0,3.0,0.0,182.88,92.99,3.82,57.0,3.09,52.0,0.62,30.0,75.0,0.3,19.0,13.0,0.0,190.5,0.43,27.0,4.07,31.625,0.0,0.0,33.0,0.0,1,19.0,2.0,55.0,11.0,2,3,0.0,0,1,1,0.0,0.0,0,0,15,0.0,37.0,30.0,0,0
1247,249,472,5,2,241,32,0,0,0,45.0,66.0,0.0,0.0,0,0,0,0,1.0,190,61.0,65,36.0,28.0,1.0,6.0,89.0,69.0,10,20,0,9.0,14.0,10.0,0.0,162.56,52.16,3.84,37.0,5.19,48.0,1.08,28.0,75.0,0.8,16.0,7.0,0.0,160.02,5.92,43.0,5.55,59.0,0.36,26.0,74.0,0.2,0,55.0,82.0,59.0,102.0,0,2,0.0,2,20,23,1.0,5.0,6,15,0,8.0,40.0,39.0,0,0
1248,364,22,1,3,300,6,0,0,0,40.0,46.0,25.0,0.0,0,0,0,0,291.0,355,96.0,57,0.0,31.0,3.0,11.0,90.0,82.0,3,2,6,14.0,13.0,4.0,0.0,175.26,70.31,2.21,56.0,1.53,52.0,2.65,50.0,50.0,1.5,21.0,4.0,0.0,172.72,2.14,46.0,2.52,56.0,1.97,43.0,76.0,0.3,1,33.0,35.0,91.0,54.0,1,4,0.0,0,0,11,1.0,4.0,1,1,2,5.0,31.0,28.0,0,0
1249,178,201,3,3,300,2,0,0,0,60.0,45.0,50.0,33.0,0,0,0,0,527.5,164,71.0,88,18.0,11.0,9.0,0.0,59.0,59.0,15,35,25,3.0,22.0,6.0,0.0,180.34,65.77,3.02,40.0,3.46,50.0,2.44,34.0,40.0,1.6,9.0,2.0,0.0,170.18,2.35,47.0,1.9,52.0,2.54,50.0,60.0,1.7499999999999998,1,32.0,27.0,47.0,103.0,2,4,1.0,3,6,3,3.0,0.0,5,10,8,1.0,36.0,31.0,0,0
1250,580,93,5,2,92,6,0,0,0,78.0,80.0,0.0,60.0,0,0,0,0,0.0,344,27.0,50,45.0,37.0,27.0,12.0,54.0,50.0,35,25,9,25.0,12.0,6.0,0.0,185.42,70.31,2.12,48.0,2.25,49.0,0.66,87.5,55.0,0.7,13.0,1.0,0.0,180.34,5.53,52.0,5.2,44.0,4.55,36.0,66.0,1.4,0,11.0,8.0,20.0,41.0,0,0,2.5,5,5,3,3.0,1.0,4,2,1,2.0,32.0,29.0,0,0
1251,369,804,4,1,68,0,0,0,0,28.0,33.0,0.0,0.0,0,0,0,0,0.0,3,3.5,80,0.0,0.0,56.5,20.0,100.0,40.0,0,0,0,27.5,12.0,4.0,0.0,175.26,61.23,2.44,36.0,2.66,55.0,2.4,25.0,45.0,1.8,23.0,9.0,0.0,165.1,3.82,48.0,4.47,44.0,4.55625,41.0,52.0,0.3,0,2.0,5.0,2.0,6.0,0,1,0.0,0,0,0,2.0,1.0,0,0,0,3.0,31.0,33.0,0,0
1252,340,867,2,3,300,3,0,0,0,37.0,33.0,0.0,15.0,0,0,0,0,14.0,332,76.0,27,10.0,45.0,12.0,27.0,87.0,75.0,8,24,3,0.0,11.0,2.0,0.0,167.64,56.7,7.25,48.0,5.04,55.0,0.0,0.0,66.0,0.0,14.0,9.0,0.0,162.56,5.24,43.0,5.86,52.0,1.3,19.0,75.0,0.2,1,56.0,37.0,129.0,68.0,0,0,2.0,10,6,17,7.0,10.0,5,9,2,0.0,27.0,36.0,0,0
1253,638,55,3,3,300,28,0,0,0,73.0,54.0,50.0,0.0,0,0,0,0,527.5,39,60.0,38,22.0,27.0,17.0,33.0,22.0,50.0,35,35,37,11.0,21.0,1.0,0.0,182.88,77.11,4.05,56.0,2.16,52.0,4.25,46.0,100.0,0.3,13.0,6.0,0.0,182.88,2.9,51.0,3.57,44.0,1.12,27.0,50.0,0.0,1,45.0,18.0,106.0,48.0,5,10,0.0,2,10,5,8.0,6.0,15,7,15,2.0,33.0,36.0,0,0
1254,243,404,5,2,158,31,0,0,0,48.0,45.0,0.0,33.0,0,0,0,0,56.0,42,60.0,90,22.0,9.0,16.0,0.0,95.0,96.0,4,3,0,0.0,12.0,1.0,0.0,162.56,56.7,5.58,52.0,3.32,62.0,2.86,36.0,83.0,1.2,13.0,6.0,0.0,165.1,4.05,46.0,4.53,60.0,0.71,25.0,66.0,0.0,1,48.0,32.0,68.0,38.0,0,4,2.0,6,11,3,8.0,0.0,2,1,0,0.0,25.0,32.0,0,0
1255,286,482,2,5,300,29,0,0,0,61.0,56.0,0.0,14.0,0,0,0,0,527.5,84,27.0,57,35.0,34.0,37.0,8.0,79.0,57.0,20,35,0,4.0,15.0,6.0,0.0,172.72,61.23,3.21,40.0,2.79,56.0,0.9,30.0,78.0,0.1,14.0,3.0,0.0,172.72,3.04,41.0,3.92,51.0,1.51,44.0,92.0,0.6,0,96.0,85.0,188.0,122.0,0,6,1.0,7,33,29,23.5,7.0,15,15,0,4.0,43.0,33.0,0,0
